text,sentiment,race,category
“@Sexy_Blackkk: This bitch with this GAP”is ugly,Negative,Positive,neg_pos
"You got me 
I got you 
You hold me down 
I hold you down 
Of course it might get tough
But that's something we can get around",Negative,Positive,neg_pos
"This fool said \it's not that I don't take Gay serious it's that I don't take Gay people serious""....  #iCantBreathe""",Negative,Positive,neg_pos
i think i took the wrong charger,Negative,Positive,neg_pos
"Lemme quit lien, ion got nooo life!",Negative,Positive,neg_pos
“@iTweet_UrBitch: Joseline done gave all sideline hoes hope ”,Negative,Positive,neg_pos
Oh lawdddd she not Rey let me live doe ..... Gahhhhhh,Negative,Positive,neg_pos
Somebody pull up to the hood...wit food,Negative,Positive,neg_pos
Good morning it's the dreaded Monday,Negative,Positive,neg_pos
Ughhh I got 3 test in today in my 1st 3 classes smh,Negative,Positive,neg_pos
"“@__Rizzyy: @__nyg3  go somewhere Creeper ”  ard, I'm chilling .",Negative,Positive,neg_pos
“@braziliannae_: I dnt like @mskellybundy ”  wht I do,Negative,Positive,neg_pos
whenn woodstock walk in franklinn tomorrow we gone be str8 mobbin,Negative,Positive,neg_pos
"ma mom said she gon pay ma phone bill, but she be lying..",Negative,Positive,neg_pos
im really hungry my stomach talking to me,Negative,Positive,neg_pos
Nigga Troy said Gucci Mane doe! I'm really dead now,Negative,Positive,neg_pos
"My phone dry , twitter dry ,",Negative,Positive,neg_pos
“@chloemaliaka: only miss one person &amp; he don't even live down here . . ”yes I do,Negative,Positive,neg_pos
@BenjiTheCapo Noooooo we wasn't ready  she just kilt us flock #Bodies1&amp;2,Negative,Positive,neg_pos
Rey get up &amp; make something to eat  I don't feel like it tho,Negative,Positive,neg_pos
#oomf a real clownnnnn do better,Negative,Positive,neg_pos
"Damn dude in the gym dropped the dumbbell on his foot, he was wearing swim shoes (white ppl) lol I know he wanna cry",Negative,Positive,neg_pos
I need to bust some juggs,Negative,Positive,neg_pos
Somebody Gon Steal Her Man From Her lol;; Dnt Nobody Want Somebody Who Nags All Dayy,Negative,Positive,neg_pos
“@___GarciaVega: Damn Trap Flooding My TL ”  #THAT,Negative,Positive,neg_pos
Why tf am I woke,Negative,Positive,neg_pos
"@BabyFaceTheDon ✋ no convo . lol , im clearly not white .",Negative,Positive,neg_pos
"Son, I been in this bih for 2 hours",Negative,Positive,neg_pos
Why mari messing wit me,Negative,Positive,neg_pos
Then this MF tweet this MF make lmfao HARDBODY you see that shit,Negative,Positive,neg_pos
"“@rick_tha_ruler: @JGarner501_1 uglass lil boy”&lt;&lt;\she lookin at my balls Ricky"" """,Negative,Positive,neg_pos
@iCOOKupTWEETS_ @dessy_toocold y'all ain't funny bruh,Negative,Positive,neg_pos
@__nyeee guh i swear ya not gone believe this,Negative,Positive,neg_pos
She Never Do All Her HW,Negative,Positive,neg_pos
“@_mirakleWHIP: Bitches wanna be drawing them fake ass moles on their face ✋”   I'm done with you,Negative,Positive,neg_pos
Sunday I get my braces,Negative,Positive,neg_pos
I really need a vacation ASAP!! Cuz I'm not about this stress life,Negative,Positive,neg_pos
I'm schlep from that play... Sit on the side for that,Negative,Positive,neg_pos
“@diionneXO: Can somebody find me a Verizon iPhone 4S or better  I can't deal with this camera anymore.” how much u tryna spend ?,Negative,Positive,neg_pos
Y'all not even hip I be shooting them boys in gym though,Negative,Positive,neg_pos
@DhatDamn_Paris yo avi laaaaawd,Negative,Positive,neg_pos
So I guess she gon' twerk all day because this tattoo. .,Negative,Positive,neg_pos
And it's sumthin in my shoe,Negative,Positive,neg_pos
My boss looked out,Negative,Positive,neg_pos
@trappinisamazin mind your business cause I was playing w/ her damn ! Go head ✋,Negative,Positive,neg_pos
“@JoelleXOXOX: Lol this hoe yah crazy she be on whatever ” Mannn,Negative,Positive,neg_pos
Never eating stake and shake again,Negative,Positive,neg_pos
I'm never up this early watevea I ate yestday I'm not eatin that shit nomore,Negative,Positive,neg_pos
My lil cousins..nieces..nephews..whatever u wanna call these mf's bad/grown as fuckkkk!!,Negative,Positive,neg_pos
"I gotta get that bow-cut  , i hate losing bets yo",Negative,Positive,neg_pos
This nigga not never playing bow wow ✋,Negative,Positive,neg_pos
"“@Jada_Makala: @_DaeMoney lmfaoooo. Why you talking over twitter? Weaaaaaak. We on the phone, speak up!”",Negative,Positive,neg_pos
@HeWantMor_Again  talkin bout in drizzle! Niggas so terrible! I bet they still textin they hoes like so is u comin or what?,Negative,Positive,neg_pos
Trill want me to take the,Negative,Positive,neg_pos
I Hope my Cousin Retwisting My Hair Today,Negative,Positive,neg_pos
@neek20 @j2_shelly yessss I'm hungry,Negative,Positive,neg_pos
✋ she blew down on DTW,Negative,Positive,neg_pos
All these Spanish people in the waiting room yelling mad loud !! I wanna go home,Negative,Positive,neg_pos
@_YaMansFavorite  yes lol all they food it poppin . You wouldn't believe it's a gas station,Negative,Positive,neg_pos
Yo she look like a dude wit a wig on,Negative,Positive,neg_pos
Finna Go watch TV .. Sombody Call Meee Please,Negative,Positive,neg_pos
Them lil girls was dying when they got beat,Negative,Positive,neg_pos
@AshLLeyCoolJ your Avi,Negative,Positive,neg_pos
you inlove w| instagram hoes &amp;&amp; you ain't never met em' ✋,Negative,Positive,neg_pos
I got my hands full raising this little boy !  and he is really growing up so fast!,Negative,Positive,neg_pos
My third time goin to Macon today,Negative,Positive,neg_pos
I'm hungry asf,Negative,Positive,neg_pos
@whydubbb where you going to see her?,Negative,Positive,neg_pos
I can't deal with this fool calling me,Negative,Positive,neg_pos
imma get off here shit going get me in trouble,Negative,Positive,neg_pos
Phone on 10 %,Negative,Positive,neg_pos
This hoe 25 with 7 kids  omg fuck yo life lmaaOoo !,Negative,Positive,neg_pos
gotta walk home w slides home .,Negative,Positive,neg_pos
Im so tired,Negative,Positive,neg_pos
I can't play with myself ❗❗❗ that's like me Falling &amp; I ain't tripping,Negative,Positive,neg_pos
"Nicole needa pooh!
She must be to somebody else house, cause she ain't went yet",Negative,Positive,neg_pos
That's my baby dawg,Negative,Positive,neg_pos
I gotta put up all these clothes in my closet and dressers,Negative,Positive,neg_pos
I really need Tarnetta to cook &amp; stop acting goofy,Negative,Positive,neg_pos
No sex In 10 mons,Negative,Positive,neg_pos
Tiny better tuck em  I say that all the time  she better,Negative,Positive,neg_pos
#Weakness Tattoos and Piercings,Negative,Positive,neg_pos
I took his charger he going be mad I ain't know to just now,Negative,Positive,neg_pos
I just be ready to sleep all day I be so sleepy,Negative,Positive,neg_pos
LMAO  IM DEAF,Negative,Positive,neg_pos
I been horny all night yo,Negative,Positive,neg_pos
@Front4No1 @Lee_Elle_ twatchin n shit,Negative,Positive,neg_pos
Going To The Movies With Keke Them,Negative,Positive,neg_pos
Just made it inside,Negative,Positive,neg_pos
My Stomach Acting Up !,Negative,Positive,neg_pos
Specially the area i live,Negative,Positive,neg_pos
I have no self control what so ever when it comes to pasta #regrettingit #sofull,Negative,Positive,neg_pos
Flowers  cards &amp; candyyyyy,Negative,Positive,neg_pos
"“@SiMONE_ROZAy: @ThatNigga_Zut yeah baby I like Dat ” I believe you!
So both ya holes wide open?",Negative,Positive,neg_pos
I told Carlie my secret  I gotta stop doing that though,Negative,Positive,neg_pos
Work tomorrow tho,Negative,Positive,neg_pos
THEM NIGGAS WHO SAY DEY REAL AIN'T NOOOOOO FUCKING WHERE NEAR REAL,Negative,Positive,neg_pos
Lawddddddd Mary Jane!!!,Negative,Positive,neg_pos
we basically had a two-a-day today,Negative,Positive,neg_pos
"“@ITickleSkittles: \@its_khadeja: miley cyrus ft future X my darlin &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; ""its good huh”  YASSSS.""",Negative,Positive,neg_pos
@Ha__Keem @_malikah_  zamnn,Negative,Positive,neg_pos
my son 9 days old  he growing up too fast,Negative,Positive,neg_pos
Jazz leaving me,Negative,Positive,neg_pos
I gotta make this call this shit is funny to me,Negative,Positive,neg_pos
I Cnt Sleep,Negative,Positive,neg_pos
Pussy ?..... that ain't  shit to me  it never was !!,Negative,Positive,neg_pos
These dudes wildin in my via text ✋,Negative,Positive,neg_pos
iAint Talk To Meraa &amp; Destiny In Hours,Negative,Positive,neg_pos
Y'all just canceling niggas like niño today,Negative,Positive,neg_pos
i need a life on Candy Crush,Negative,Positive,neg_pos
@_DEE_nAE  I'm about to die over here,Negative,Positive,neg_pos
“@_GoHAM_: Her  so good i missed my son game to go to her son game”,Negative,Positive,neg_pos
@xoxoBETSEYDOll  desire get cha sentimental ass outta heaa,Negative,Positive,neg_pos
@AsiaThaG I can't  our shit stay cold,Negative,Positive,neg_pos
My nigga Asia gone,Negative,Positive,neg_pos
I should've been r Kelly for holloween,Negative,Positive,neg_pos
how did that get unretweeted. I can't find it nowtwitter's fucking up.,Negative,Positive,neg_pos
@ImaniXO_  u right and my sister would smack the shit outta me.,Negative,Positive,neg_pos
I need some sleep! Work at 10.,Negative,Positive,neg_pos
“@Nazy_Naz7: Fuck chipotle closing in 10min I can't make it!” the struggle lol,Negative,Positive,neg_pos
I'm still up,Negative,Positive,neg_pos
Oh u foreign  but the back of ya head peasy as shidd☝️I'll wait for an explanation,Negative,Positive,neg_pos
That hoe trev said at another fight ion know,Negative,Positive,neg_pos
@officialchilli SHADE 2 MTv lmaooo,Negative,Positive,neg_pos
a bitch be leaving her house sore ass hell,Negative,Positive,neg_pos
Damia is looking good today nbs,Negative,Positive,neg_pos
mama got me sushi,Negative,Positive,neg_pos
Dis girl jus said I'm just lik that damn sloth on Instagram lmao wtf!!,Negative,Positive,neg_pos
Tssss this Christmas Eve ain't right,Negative,Positive,neg_pos
"dude i might get a bob , but im scared to cut my hair. ima regret it",Negative,Positive,neg_pos
My stomach killin me,Negative,Positive,neg_pos
So one day I looked up &amp;&amp; oomf number wasn't in my phone nomore hmmm wonder were that mf went,Negative,Positive,neg_pos
“@OhShesAmbitious: @ThatNigga_Zut get out them feelings of yours” aww man you too tough bruh,Negative,Positive,neg_pos
she need to get tf up man,Negative,Positive,neg_pos
I always do ya favors and that's rooooomance.,Negative,Positive,neg_pos
@_eshaaaaa bitch shut yo ugly ass up,Negative,Positive,neg_pos
Goodmorning  idk if it's 7 or 8,Negative,Positive,neg_pos
I'm eat so much but never gain weight... I'm bout to smash this pasta salad,Negative,Positive,neg_pos
That shit just all the way in Augusta man,Negative,Positive,neg_pos
"Everybody waiting on me , niggas still sick",Negative,Positive,neg_pos
"\@mbones__: I gotta walk home from 40th street""ahaa""",Negative,Positive,neg_pos
@Just_SomeKid yo eyes already out yo face and ion even know yo ass...lol...u know what...FUCK U JUSTIN!!,Negative,Positive,neg_pos
I have the Wrong Kevo My Number,Negative,Positive,neg_pos
Using me like a free geek squad,Negative,Positive,neg_pos
Something about ole girl ass aint right.!,Negative,Positive,neg_pos
"@Nike_Boy_Tay  why you gotta be a hater though ,",Negative,Positive,neg_pos
* Those 2 pepperoni hot pockets &amp; apple juice  !,Negative,Positive,neg_pos
@SHVRRK_ Trillllll   You Right !,Negative,Positive,neg_pos
"@TheOnlyDria_ brah, bome on",Negative,Positive,neg_pos
Lost &amp;&amp; can't find my wallet,Negative,Positive,neg_pos
I Was Finna go But I Guess Ima Go To Papi Game At 5,Negative,Positive,neg_pos
I need somebody to do my hair wen it get here .,Negative,Positive,neg_pos
@ibleedbeauty23 lawd ✋,Negative,Positive,neg_pos
@MakeEmBloodyRED she don't date niggas with Rat Turds in their head! Lmao,Negative,Positive,neg_pos
The shit ppl write on my IG  &lt;&lt;&lt;&lt;,Negative,Positive,neg_pos
Irritating asss.,Negative,Positive,neg_pos
Gotta wake up at 6:00 in the morning,Negative,Positive,neg_pos
Heat damage is a bitch! I really need to stop flat ironing my hair for a while  I need my hair to grow out more,Negative,Positive,neg_pos
Ajee gotta come home,Negative,Positive,neg_pos
His big head about to make me mad!,Negative,Positive,neg_pos
I be so happy when they let him out that Bitch so he can get his Sons that's all he talk about,Negative,Positive,neg_pos
Jada really over here talking bout KeeKee damnnn bitch shutup!!!,Negative,Positive,neg_pos
“@Lil_Benji: Don't plan on coming back to Philly no time soon. Not even for school ”,Negative,Positive,neg_pos
Box perm doe.....,Negative,Positive,neg_pos
I'm early as ever,Negative,Positive,neg_pos
you cant eat my ass man,Negative,Positive,neg_pos
"My new lady said she leaving me , Awe Fuck her ion care",Negative,Positive,neg_pos
I want some hair,Negative,Positive,neg_pos
Got credit recovery in the A.M I hate waking up early.,Negative,Positive,neg_pos
"“@x0_mariela: meneala , meneala”",Negative,Positive,neg_pos
why I think me &amp; Bby face soft beefing I'm bout to wake his ass up,Negative,Positive,neg_pos
@_perfectMisfit_   hell yea,Negative,Positive,neg_pos
“@KanyeTheTypee_: Kanye the type a nigga to scream his own name during sex.”***,Negative,Positive,neg_pos
No school today . In pain,Negative,Positive,neg_pos
She gone be mad I said her government,Negative,Positive,neg_pos
“@jeezydabreezy: @JAS_CHI_CHI did u make my plate?” LAY OFF ME,Negative,Positive,neg_pos
Ugh I have the bubble guts,Negative,Positive,neg_pos
Why Delaware soo boring thou,Negative,Positive,neg_pos
I got ✌ shots &amp; ☝ on my finger ... Wish my sister was with me,Negative,Positive,neg_pos
That showe&gt;&gt;&gt;&gt;,Negative,Positive,neg_pos
I'm in the house in the bed kid free on a Saturday,Negative,Positive,neg_pos
Bone thug n harmony?? Man gone✋,Negative,Positive,neg_pos
"Misplaced my Ciara packaging photos, oh no Lord please let me find them or ima cry!!!",Negative,Positive,neg_pos
“@yvungdom: I miss my baby ”missya2.,Negative,Positive,neg_pos
This sprained ankle gonna kill my vibe ...,Negative,Positive,neg_pos
I love these Hoes,Negative,Positive,neg_pos
@JustGrindin717  I fumbled twice. Let me live sheesh,Negative,Positive,neg_pos
My Trues Cost More Than Ur Face ✋,Negative,Positive,neg_pos
Yu Love Tht Nigga✋But When His Back Turnt yu Bi-Sexual ' Single or Whatever  FOH ..Yu Love swingin Tht FRIENDLY Ass P❌ssy Of Yours,Negative,Positive,neg_pos
i hate ppl tht got sosa or 300 as they ig or twitter namee  they juss,Negative,Positive,neg_pos
@kiss_andCHEL smh  he always doing some dumb shit,Negative,Positive,neg_pos
Where did my best friend go  @sayitaintB__,Negative,Positive,neg_pos
Kenzie keep kicking me,Negative,Positive,neg_pos
bank was wts &amp; I ain't have time tonigh✋,Negative,Positive,neg_pos
There is a god,Negative,Positive,neg_pos
If you ain't got no emojis -- your life is ass,Negative,Positive,neg_pos
“@Lala_TheBody: Say No to Twitter head. Bitches be on that Catfish shit.. ”,Negative,Positive,neg_pos
"\@_ciVILLian: I'm bouta eat the last of my mozzarella sticks "" Nooooo.""",Negative,Positive,neg_pos
@iTwerk4Coupons lol I can't sleep there a mosquito in my room lol and hmm fucking ya bish,Negative,Positive,neg_pos
I need to Change My @ Name,Negative,Positive,neg_pos
@Cocaine_Trap  without me,Negative,Positive,neg_pos
Mad as hell I can't find my mild,Negative,Positive,neg_pos
"Jerk wings be clutch \@I_Am_Num1: I wanna go to Applebee's for their sizzling chicken &amp;amp; shrimp w/ mash potatoes &amp;amp; broccoli """"",Negative,Positive,neg_pos
